1510527600,5652.8,5947.54,5708,5886.35,3284.5872977098466
1510524000,5703,5916,5914.92,5707.96,2774.578911820186
1510520400,5815,5989.36,5950,5914.92,2335.861668000005
1510516800,5928.02,6110,6072,5950,1375.7227103899972
1510513200,6000,6160,6139.53,6072,1386.7455306599954
1510509600,6053.01,6186.21,6085.22,6139.53,1048.7545484800035
1510506000,6050.11,6166.7,6126.99,6085.22,1230.3609687999945
1510502400,6100.01,6251.23,6239.99,6127,941.7204093400292
1510498800,6090,6302,6090,6239.99,1132.3491122200296
1510495200,6073.68,6228.3,6164.96,6090,1049.5816788000616
1510491600,5950,6210,6146,6164.96,1859.733222289954
1510488000,6145.88,6370.03,6370.03,6146,1015.3605533000114
1510484400,6303,6486,6375.01,6370.31,1213.1830944700114
1510480800,6153.12,6398.87,6241.81,6375.01,1156.849244480013
1510477200,6000,6289.99,6201,6241.81,1951.9957810199792
1510473600,6113.85,6485.67,6172.93,6201,4065.633557470108
1510470000,5639.98,6240,5639.98,6172.93,6961.803900890287
1510466400,5511.11,5850.97,5850.97,5640,3903.3135224901444
1510462800,5611,6005.01,6005.01,5850.98,6206.396209940551
1510459200,6005,6125,6063.17,6005.01,1593.119156340086
1510455600,6050,6226.29,6219.47,6063.17,2708.6371609699345
1510452000,6201,6299,6225.01,6219.47,1190.7236361099792
1510448400,6225,6326.01,6251.1,6225.01,1057.0829728100164
1510444800,6251.09,6346.64,6346.64,6251.09,1020.4255915199999
1510441200,6300,6385.28,6322,6346.7,795.6175824600004
1510437600,6322,6470.01,6470.01,6322.01,1000.484465039986
1510434000,6358.88,6486,6425,6470.01,1236.8564577299894
1510430400,6258.7,6425,6347.18,6425,1133.8659101499918
1510426800,6205,6385,6238.58,6344.43,1776.707175839986
1510423200,6201.01,6387,6382.18,6238.58,2220.7406721699876
1510419600,6350,6401.01,6401.01,6382.18,1010.0128637199941
1510416000,6350,6473.81,6350.01,6401.02,1439.8621911199937
1510412400,6322,6431.92,6419.97,6350.01,1462.9640800999916
1510408800,6400.73,6536.51,6435.06,6419.97,1286.9837524699922
1510405200,6259,6535,6352.01,6435.07,2836.0319736300194
1510401600,6352,6513.01,6513.01,6352,2199.299693550003
1510398000,6513,6650.01,6650.01,6513.01,908.9678851000002
1510394400,6650,6753.92,6717.15,6650.01,331.5696838799985
1510390800,6710.01,6759.91,6758.47,6717.25,142.15280381000002
1510387200,6680.03,6785,6693.28,6758.47,247.57683708999966
1510383600,6650.31,6763.71,6763.69,6693.28,520.9950891499946
1510380000,6724.17,6764.76,6724.17,6764.74,192.21653196000034
1510376400,6712,6834.99,6834.98,6724.18,703.9173372899988
1510372800,6771.5,6834.99,6804.99,6834.99,392.77672246000014
1510369200,6766.02,6856.02,6856.02,6805,479.089765480002
1510365600,6781.01,6893.33,6893.33,6856.01,829.1785797200027
1510362000,6745,6894.99,6748.6,6885.46,1438.1874726599897
1510358400,6565.78,6748.6,6577.63,6748.59,1064.1711069599976
1510354800,6564.4,6706.01,6705.41,6577.62,919.6720544800017
1510351200,6589.92,6743.03,6589.96,6705.41,2320.7828951699976
1510347600,6452.58,6674.32,6452.59,6589.95,2073.7132581699907
1510344000,6426,6604.51,6604.51,6452.58,2588.4115480200144
1510340400,6460.71,6665.08,6472.99,6604.5,3169.3112365700254
1510336800,6465,6780.01,6780.01,6472.98,4517.321308460146
1510333200,6761.1,6923.97,6915,6780.36,1606.8413116799918
1510329600,6857.26,6949.99,6857.26,6915,1607.6601899899867
1510326000,6760,6860,6769.97,6857.26,1405.490024769991
1510322400,6765,6879.09,6870,6765,1554.083392879982
1510318800,6744.68,6874.82,6805.45,6869.01,1582.6051825799873
1510315200,6735,6942.55,6895,6803.42,2163.793001109985
1510311600,6850.25,7120.72,7120.72,6895,2542.9232043400098
1510308000,7110,7139.99,7120.01,7120.72,216.65949003999887
1510304400,7115,7223.1,7192.24,7120.01,522.4423478700003
1510300800,7158.81,7192.24,7161.88,7192.24,214.98359555999872
1510297200,7150,7240,7240,7161.88,494.8716280700017
1510293600,7206,7240,7227.92,7239.99,288.9731036799991
1510290000,7216,7320,7310,7227.92,505.9939471599974
1510286400,7271.85,7310,7271.86,7310,420.54638299000095
1510282800,7260,7298,7261.84,7271.86,369.87733280999925
1510279200,7257.5,7301.86,7274.25,7261.83,415.7119862799994
1510275600,7270.23,7350,7349.01,7270.23,805.1043964799997
1510272000,7139.98,7349.99,7156,7349.01,1587.784668739986
1510268400,7094,7156,7130,7156,926.614742479989
1510264800,7106.24,7159,7128.26,7130,987.5934548999951
1510261200,7105,7182.73,7165.02,7128.27,1035.1405789399844
1510257600,7165.01,7208.41,7178.46,7165.02,662.5871503299944
1510254000,7153,7197.9,7197.75,7178.46,632.7797053299943
1510250400,7180,7240.21,7189.01,7197.75,925.6099494899893
1510246800,7167.9,7193,7171.12,7189,494.53225369000074
1510243200,7151.2,7193,7174.24,7171.12,589.0743156900014
1510239600,7145,7239,7239,7174.24,852.5812130399886
1510236000,7130,7240,7154.74,7238.99,742.5360356299942
1510232400,7150,7218.18,7212.51,7154.74,498.81056768
1510228800,7079,7216.39,7134,7212.51,1038.0054300899917
1510225200,7100.19,7218.28,7218.28,7134.01,1042.8262286699853
1510221600,7201,7254.01,7254.01,7218.28,296.82320603000034
1510218000,7187,7265,7260,7254.01,930.2113191199838
1510214400,7201.48,7409,7372.79,7260.01,1289.5156491299842
1510210800,7350,7390.04,7379.26,7373.76,270.5584051399976
1510207200,7355,7400,7395,7379.26,293.20600152999646
