726.98000000,received,sell,2017-12-27T17:36:31.413000Z,1812583805,Null,Null,6.46488800
726.98000000,open,sell,2017-12-27T17:36:31.413000Z,1812583806,Null,6.46488800,Null
722.51000000,done,buy,2017-12-27T17:36:31.414000Z,1812583807,canceled,9.00000000,Null
726.99000000,received,sell,2017-12-27T17:36:31.416000Z,1812583808,Null,Null,9.00000000
726.99000000,open,sell,2017-12-27T17:36:31.416000Z,1812583809,Null,9.00000000,Null
722.51000000,done,buy,2017-12-27T17:36:31.422000Z,1812583810,canceled,9.00000000,Null
728.49000000,done,sell,2017-12-27T17:36:31.429000Z,1812583811,canceled,13.68900000,Null
726.98000000,done,sell,2017-12-27T17:36:31.445000Z,1812583812,canceled,6.46488800,Null
726.98000000,done,sell,2017-12-27T17:36:31.445000Z,1812583813,canceled,9.00000000,Null
726.99000000,received,sell,2017-12-27T17:36:31.449000Z,1812583814,Null,Null,9.00000000
726.99000000,open,sell,2017-12-27T17:36:31.449000Z,1812583815,Null,9.00000000,Null
722.52000000,received,buy,2017-12-27T17:36:31.455000Z,1812583816,Null,Null,9.00000000
722.52000000,open,buy,2017-12-27T17:36:31.455000Z,1812583817,Null,9.00000000,Null
722.52000000,received,buy,2017-12-27T17:36:31.458000Z,1812583818,Null,Null,9.00000000
722.52000000,open,buy,2017-12-27T17:36:31.458000Z,1812583819,Null,9.00000000,Null
722.52000000,received,buy,2017-12-27T17:36:31.459000Z,1812583820,Null,Null,15.76430627
722.52000000,open,buy,2017-12-27T17:36:31.459000Z,1812583821,Null,15.76430627,Null
726.99000000,done,sell,2017-12-27T17:36:31.467000Z,1812583822,canceled,9.00000000,Null
720.12000000,received,buy,2017-12-27T17:36:31.472000Z,1812583823,Null,Null,229.05558200
720.12000000,open,buy,2017-12-27T17:36:31.472000Z,1812583824,Null,229.05558200,Null
726.99000000,done,sell,2017-12-27T17:36:31.473000Z,1812583825,canceled,9.00000000,Null
675.00000000,received,buy,2017-12-27T17:36:31.477000Z,1812583826,Null,Null,10.00000000
675.00000000,open,buy,2017-12-27T17:36:31.477000Z,1812583827,Null,10.00000000,Null
722.52000000,done,buy,2017-12-27T17:36:31.480000Z,1812583828,canceled,9.00000000,Null
722.52000000,done,buy,2017-12-27T17:36:31.508000Z,1812583829,canceled,9.00000000,Null
726.98000000,received,sell,2017-12-27T17:36:31.509000Z,1812583830,Null,Null,9.00000000
726.98000000,open,sell,2017-12-27T17:36:31.509000Z,1812583831,Null,9.00000000,Null
722.51000000,received,buy,2017-12-27T17:36:31.514000Z,1812583832,Null,Null,9.00000000
722.51000000,open,buy,2017-12-27T17:36:31.514000Z,1812583833,Null,9.00000000,Null
722.51000000,done,buy,2017-12-27T17:36:31.526000Z,1812583834,canceled,9.00000000,Null
726.98000000,done,sell,2017-12-27T17:36:31.533000Z,1812583835,canceled,9.00000000,Null
720.11000000,done,buy,2017-12-27T17:36:31.541000Z,1812583836,canceled,229.05598500,Null
725.08000000,received,sell,2017-12-27T17:36:31.548000Z,1812583837,Null,Null,0.31000000
725.08000000,open,sell,2017-12-27T17:36:31.548000Z,1812583838,Null,0.31000000,Null
726.99000000,received,sell,2017-12-27T17:36:31.550000Z,1812583839,Null,Null,9.00000000
726.99000000,open,sell,2017-12-27T17:36:31.550000Z,1812583840,Null,9.00000000,Null
722.53000000,received,buy,2017-12-27T17:36:31.553000Z,1812583841,Null,Null,9.00000000
722.53000000,open,buy,2017-12-27T17:36:31.553000Z,1812583842,Null,9.00000000,Null
718.99000000,received,buy,2017-12-27T17:36:31.568000Z,1812583843,Null,Null,0.04000000
718.99000000,open,buy,2017-12-27T17:36:31.568000Z,1812583844,Null,0.04000000,Null
722.52000000,done,buy,2017-12-27T17:36:31.606000Z,1812583845,canceled,15.76430627,Null
722.13000000,done,buy,2017-12-27T17:36:31.612000Z,1812583846,canceled,0.31000000,Null
722.53000000,done,buy,2017-12-27T17:36:31.615000Z,1812583847,canceled,9.00000000,Null
722.54000000,received,buy,2017-12-27T17:36:31.625000Z,1812583848,Null,Null,15.76430627
722.54000000,open,buy,2017-12-27T17:36:31.625000Z,1812583849,Null,15.76430627,Null
726.99000000,received,sell,2017-12-27T17:36:31.645000Z,1812583850,Null,Null,9.00000000
726.99000000,open,sell,2017-12-27T17:36:31.645000Z,1812583851,Null,9.00000000,Null
730.46000000,received,sell,2017-12-27T17:36:31.652000Z,1812583852,Null,Null,13.68900000
